distance_to_pipe,current_y,velocity,pipe_y,y_error,action
200,143.0,-1.5,113,900.0,0
190,142.0,-1.0,113,841.0,0
180,141.5,-0.5,113,812.25,0
170,141.5,0.0,113,812.25,0
160,142.0,0.5,113,841.0,0
150,143.0,1.0,113,900.0,0
140,144.5,1.5,113,992.25,0
130,146.5,2.0,113,1122.25,1
120,139.0,-7.5,113,676.0,1
110,131.5,-7.5,113,342.25,0
100,124.5,-7.0,113,132.25,1
90,117.0,-7.5,113,16.0,0
80,110.0,-7.0,113,9.0,0
70,103.5,-6.5,113,90.25,1
60,96.0,-7.5,113,289.0,0
50,89.0,-7.0,113,576.0,1
40,81.5,-7.5,113,992.25,0
30,74.5,-7.0,113,1482.25,0
20,68.0,-6.5,113,2025.0,0
350,200,0,123,5929,0
340,200.5,0.5,123,6006.25,0
330,201.5,1.0,123,6162.25,0
320,203.0,1.5,123,6400.0,0
310,205.0,2.0,123,6724.0,0
300,207.5,2.5,123,7140.25,0
290,210.5,3.0,123,7656.25,1
280,203.0,-7.5,123,6400.0,1
270,195.5,-7.5,123,5256.25,0
260,188.5,-7.0,123,4290.25,0
250,182.0,-6.5,123,3481.0,1
240,174.5,-7.5,123,2652.25,0
230,167.5,-7.0,123,1980.25,0
220,161.0,-6.5,123,1444.0,0
210,155.0,-6.0,123,1024.0,0
200,149.5,-5.5,123,702.25,0
190,144.5,-5.0,123,462.25,0
180,140.0,-4.5,123,289.0,0
170,136.0,-4.0,123,169.0,0
160,132.5,-3.5,123,90.25,0
150,129.5,-3.0,123,42.25,0
140,127.0,-2.5,123,16.0,0
130,125.0,-2.0,123,4.0,0
120,123.5,-1.5,123,0.25,0
110,122.5,-1.0,123,0.25,0
100,122.0,-0.5,123,1.0,0
90,122.0,0.0,123,1.0,0
80,122.5,0.5,123,0.25,0
70,123.5,1.0,123,0.25,0
60,125.0,1.5,123,4.0,0
50,127.0,2.0,123,16.0,0
40,129.5,2.5,123,42.25,0
30,132.5,3.0,123,90.25,0
20,136.0,3.5,123,169.0,1
10,128.5,-7.5,123,30.25,0
350,200,0,149,2601,1
340,192.5,-7.5,149,1892.25,0
330,185.5,-7.0,149,1332.25,0
320,179.0,-6.5,149,900.0,0
310,173.0,-6.0,149,576.0,1
300,165.5,-7.5,149,272.25,1
290,158.0,-7.5,149,81.0,0
280,151.0,-7.0,149,4.0,0
270,144.5,-6.5,149,20.25,0
260,138.5,-6.0,149,110.25,0
250,133.0,-5.5,149,256.0,1
240,125.5,-7.5,149,552.25,0
230,118.5,-7.0,149,930.25,1
220,111.0,-7.5,149,1444.0,0
210,104.0,-7.0,149,2025.0,0
200,97.5,-6.5,149,2652.25,0
190,91.5,-6.0,149,3306.25,0
180,86.0,-5.5,149,3969.0,0
170,81.0,-5.0,149,4624.0,0
160,76.5,-4.5,149,5256.25,1
150,69.0,-7.5,149,6400.0,0
140,62.0,-7.0,149,7569.0,0
130,55.5,-6.5,149,8742.25,0
120,49.5,-6.0,149,9900.25,0
110,44.0,-5.5,149,11025.0,0
100,39.0,-5.0,149,12100.0,0
90,34.5,-4.5,149,13110.25,0
80,30.5,-4.0,149,14042.25,0
70,27.0,-3.5,149,14884.0,0
60,24.0,-3.0,149,15625.0,0
50,21.5,-2.5,149,16256.25,0
40,19.5,-2.0,149,16770.25,0
30,18.0,-1.5,149,17161.0,0
20,17.0,-1.0,149,17424.0,0
350,200,0,139,3721,0
340,200.5,0.5,139,3782.25,0
330,201.5,1.0,139,3906.25,0
320,203.0,1.5,139,4096.0,0
310,205.0,2.0,139,4356.0,0
300,207.5,2.5,139,4692.25,0
290,210.5,3.0,139,5112.25,0
280,214.0,3.5,139,5625.0,1
270,206.5,-7.5,139,4556.25,0
260,199.5,-7.0,139,3660.25,1
250,192.0,-7.5,139,2809.0,0
240,185.0,-7.0,139,2116.0,0
230,178.5,-6.5,139,1560.25,0
220,172.5,-6.0,139,1122.25,0
210,167.0,-5.5,139,784.0,0
200,162.0,-5.0,139,529.0,0
190,157.5,-4.5,139,342.25,1
180,150.0,-7.5,139,121.0,0
170,143.0,-7.0,139,16.0,0
160,136.5,-6.5,139,6.25,0
150,130.5,-6.0,139,72.25,0
140,125.0,-5.5,139,196.0,0
130,120.0,-5.0,139,361.0,0
120,115.5,-4.5,139,552.25,0
110,111.5,-4.0,139,756.25,0
100,108.0,-3.5,139,961.0,0
90,105.0,-3.0,139,1156.0,0
80,102.5,-2.5,139,1332.25,0
70,100.5,-2.0,139,1482.25,0
60,99.0,-1.5,139,1600.0,0
50,98.0,-1.0,139,1681.0,0
40,97.5,-0.5,139,1722.25,0
30,97.5,0.0,139,1722.25,0
20,98.0,0.5,139,1681.0,0
350,200,0,106,8836,0
340,200.5,0.5,106,8930.25,0
330,201.5,1.0,106,9120.25,0
320,203.0,1.5,106,9409.0,0
310,205.0,2.0,106,9801.0,0
300,207.5,2.5,106,10302.25,0
290,210.5,3.0,106,10920.25,0
280,214.0,3.5,106,11664.0,0
270,218.0,4.0,106,12544.0,0
260,222.5,4.5,106,13572.25,0
250,227.5,5.0,106,14762.25,1
240,220.0,-7.5,106,12996.0,0
230,213.0,-7.0,106,11449.0,0
220,206.5,-6.5,106,10100.25,0
210,200.5,-6.0,106,8930.25,0
200,195.0,-5.5,106,7921.0,0
190,190.0,-5.0,106,7056.0,0
180,185.5,-4.5,106,6320.25,0
170,181.5,-4.0,106,5700.25,1
160,174.0,-7.5,106,4624.0,0
150,167.0,-7.0,106,3721.0,0
140,160.5,-6.5,106,2970.25,1
130,153.0,-7.5,106,2209.0,0
120,146.0,-7.0,106,1600.0,0
110,139.5,-6.5,106,1122.25,0
100,133.5,-6.0,106,756.25,0
90,128.0,-5.5,106,484.0,0
80,123.0,-5.0,106,289.0,1
70,115.5,-7.5,106,90.25,0
60,108.5,-7.0,106,6.25,0
50,102.0,-6.5,106,16.0,0
40,96.0,-6.0,106,100.0,0
30,90.5,-5.5,106,240.25,0
20,85.5,-5.0,106,420.25,1
350,200,0,136,4096,0
340,200.5,0.5,136,4160.25,0
330,201.5,1.0,136,4290.25,1
320,194.0,-7.5,136,3364.0,0
310,187.0,-7.0,136,2601.0,0
300,180.5,-6.5,136,1980.25,0
290,174.5,-6.0,136,1482.25,0
280,169.0,-5.5,136,1089.0,1
270,161.5,-7.5,136,650.25,0
260,154.5,-7.0,136,342.25,0
250,148.0,-6.5,136,144.0,0
240,142.0,-6.0,136,36.0,0
230,136.5,-5.5,136,0.25,0
220,131.5,-5.0,136,20.25,0
210,127.0,-4.5,136,81.0,0
200,123.0,-4.0,136,169.0,0
190,119.5,-3.5,136,272.25,0
180,116.5,-3.0,136,380.25,0
170,114.0,-2.5,136,484.0,0
160,112.0,-2.0,136,576.0,0
150,110.5,-1.5,136,650.25,0
140,109.5,-1.0,136,702.25,0
130,109.0,-0.5,136,729.0,0
120,109.0,0.0,136,729.0,0
110,109.5,0.5,136,702.25,0
100,110.5,1.0,136,650.25,0
90,112.0,1.5,136,576.0,0
80,114.0,2.0,136,484.0,0
70,116.5,2.5,136,380.25,0
60,119.5,3.0,136,272.25,0
50,123.0,3.5,136,169.0,0
40,127.0,4.0,136,81.0,1
30,119.5,-7.5,136,272.25,0
20,112.5,-7.0,136,552.25,0
350,200,0,124,5776,0
340,200.5,0.5,124,5852.25,0
330,201.5,1.0,124,6006.25,0
320,203.0,1.5,124,6241.0,0
310,205.0,2.0,124,6561.0,1
300,197.5,-7.5,124,5402.25,0
290,190.5,-7.0,124,4422.25,0
280,184.0,-6.5,124,3600.0,0
270,178.0,-6.0,124,2916.0,0
260,172.5,-5.5,124,2352.25,0
250,167.5,-5.0,124,1892.25,1
240,160.0,-7.5,124,1296.0,0
230,153.0,-7.0,124,841.0,0
220,146.5,-6.5,124,506.25,0
210,140.5,-6.0,124,272.25,0
200,135.0,-5.5,124,121.0,0
190,130.0,-5.0,124,36.0,0
180,125.5,-4.5,124,2.25,0
170,121.5,-4.0,124,6.25,0
160,118.0,-3.5,124,36.0,0
150,115.0,-3.0,124,81.0,0
140,112.5,-2.5,124,132.25,0
130,110.5,-2.0,124,182.25,0
120,109.0,-1.5,124,225.0,1
110,101.5,-7.5,124,506.25,1
100,94.0,-7.5,124,900.0,0
90,87.0,-7.0,124,1369.0,0
80,80.5,-6.5,124,1892.25,0
70,74.5,-6.0,124,2450.25,0
60,69.0,-5.5,124,3025.0,0
50,64.0,-5.0,124,3600.0,0
40,59.5,-4.5,124,4160.25,0
30,55.5,-4.0,124,4692.25,0
20,52.0,-3.5,124,5184.0,0
350,200,0,137,3969,0
340,200.5,0.5,137,4032.25,0
330,201.5,1.0,137,4160.25,0
320,203.0,1.5,137,4356.0,0
310,205.0,2.0,137,4624.0,0
300,207.5,2.5,137,4970.25,0
290,210.5,3.0,137,5402.25,0
280,214.0,3.5,137,5929.0,1
270,206.5,-7.5,137,4830.25,0
260,199.5,-7.0,137,3906.25,0
250,193.0,-6.5,137,3136.0,0
240,187.0,-6.0,137,2500.0,0
230,181.5,-5.5,137,1980.25,0
220,176.5,-5.0,137,1560.25,0
210,172.0,-4.5,137,1225.0,0
200,168.0,-4.0,137,961.0,0
190,164.5,-3.5,137,756.25,0
180,161.5,-3.0,137,600.25,0
170,159.0,-2.5,137,484.0,0
160,157.0,-2.0,137,400.0,0
150,155.5,-1.5,137,342.25,0
140,154.5,-1.0,137,306.25,0
130,154.0,-0.5,137,289.0,0
120,154.0,0.0,137,289.0,0
110,154.5,0.5,137,306.25,0
100,155.5,1.0,137,342.25,0
90,157.0,1.5,137,400.0,1
80,149.5,-7.5,137,156.25,0
70,142.5,-7.0,137,30.25,0
60,136.0,-6.5,137,1.0,0
50,130.0,-6.0,137,49.0,0
40,124.5,-5.5,137,156.25,0
30,119.5,-5.0,137,306.25,0
20,115.0,-4.5,137,484.0,0
350,200,0,125,5625,1
340,192.5,-7.5,125,4556.25,0
330,185.5,-7.0,125,3660.25,0
320,179.0,-6.5,125,2916.0,0
310,173.0,-6.0,125,2304.0,0
300,167.5,-5.5,125,1806.25,0
290,162.5,-5.0,125,1406.25,0
280,158.0,-4.5,125,1089.0,0
270,154.0,-4.0,125,841.0,0
260,150.5,-3.5,125,650.25,0
250,147.5,-3.0,125,506.25,0
240,145.0,-2.5,125,400.0,0
230,143.0,-2.0,125,324.0,0
220,141.5,-1.5,125,272.25,0
210,140.5,-1.0,125,240.25,0
200,140.0,-0.5,125,225.0,0
190,140.0,0.0,125,225.0,0
180,140.5,0.5,125,240.25,1
170,133.0,-7.5,125,64.0,0
160,126.0,-7.0,125,1.0,0
150,119.5,-6.5,125,30.25,0
140,113.5,-6.0,125,132.25,0
130,108.0,-5.5,125,289.0,0
120,103.0,-5.0,125,484.0,1
110,95.5,-7.5,125,870.25,0
100,88.5,-7.0,125,1332.25,0
90,82.0,-6.5,125,1849.0,0
80,76.0,-6.0,125,2401.0,0
70,70.5,-5.5,125,2970.25,0
60,65.5,-5.0,125,3540.25,0
50,61.0,-4.5,125,4096.0,0
40,57.0,-4.0,125,4624.0,0
30,53.5,-3.5,125,5112.25,1
20,46.0,-7.5,125,6241.0,0
350,200,0,137,3969,0
340,200.5,0.5,137,4032.25,0
330,201.5,1.0,137,4160.25,0
320,203.0,1.5,137,4356.0,0
310,205.0,2.0,137,4624.0,0
300,207.5,2.5,137,4970.25,0
290,210.5,3.0,137,5402.25,0
280,214.0,3.5,137,5929.0,0
270,218.0,4.0,137,6561.0,0
260,222.5,4.5,137,7310.25,0
250,227.5,5.0,137,8190.25,0
240,233.0,5.5,137,9216.0,0
230,239.0,6.0,137,10404.0,0
220,245.5,6.5,137,11772.25,0
210,252.5,7.0,137,13340.25,1
200,245.0,-7.5,137,11664.0,0
190,238.0,-7.0,137,10201.0,0
180,231.5,-6.5,137,8930.25,1
170,224.0,-7.5,137,7569.0,0
160,217.0,-7.0,137,6400.0,1
150,209.5,-7.5,137,5256.25,0
140,202.5,-7.0,137,4290.25,0
130,196.0,-6.5,137,3481.0,0
120,190.0,-6.0,137,2809.0,0
110,184.5,-5.5,137,2256.25,0
100,179.5,-5.0,137,1806.25,0
90,175.0,-4.5,137,1444.0,0
80,171.0,-4.0,137,1156.0,0
70,167.5,-3.5,137,930.25,0
60,164.5,-3.0,137,756.25,0
50,162.0,-2.5,137,625.0,0
40,160.0,-2.0,137,529.0,0
30,158.5,-1.5,137,462.25,0
20,157.5,-1.0,137,420.25,0
10,157.0,-0.5,137,400.0,0
0,157.0,0.0,137,400.0,0
-10,157.5,0.5,137,420.25,1
-20,150.0,-7.5,137,169.0,0
-30,143.0,-7.0,137,36.0,0
350,200,0,108,8464,0
340,200.5,0.5,108,8556.25,0
330,201.5,1.0,108,8742.25,0
320,203.0,1.5,108,9025.0,1
310,195.5,-7.5,108,7656.25,0
300,188.5,-7.0,108,6480.25,0
290,182.0,-6.5,108,5476.0,0
280,176.0,-6.0,108,4624.0,0
270,170.5,-5.5,108,3906.25,1
260,163.0,-7.5,108,3025.0,0
250,156.0,-7.0,108,2304.0,0
240,149.5,-6.5,108,1722.25,0
230,143.5,-6.0,108,1260.25,1
220,136.0,-7.5,108,784.0,0
210,129.0,-7.0,108,441.0,0
200,122.5,-6.5,108,210.25,0
190,116.5,-6.0,108,72.25,1
180,109.0,-7.5,108,1.0,0
170,102.0,-7.0,108,36.0,0
160,95.5,-6.5,108,156.25,0
150,89.5,-6.0,108,342.25,0
140,84.0,-5.5,108,576.0,0
130,79.0,-5.0,108,841.0,0
120,74.5,-4.5,108,1122.25,1
110,67.0,-7.5,108,1681.0,0
100,60.0,-7.0,108,2304.0,0
90,53.5,-6.5,108,2970.25,0
80,47.5,-6.0,108,3660.25,0
70,42.0,-5.5,108,4356.0,0
60,37.0,-5.0,108,5041.0,0
50,32.5,-4.5,108,5700.25,0
40,28.5,-4.0,108,6320.25,1
30,21.0,-7.5,108,7569.0,0
20,14.0,-7.0,108,8836.0,0
350,200,0,141,3481,1
340,192.5,-7.5,141,2652.25,0
330,185.5,-7.0,141,1980.25,0
320,179.0,-6.5,141,1444.0,0
310,173.0,-6.0,141,1024.0,0
300,167.5,-5.5,141,702.25,0
290,162.5,-5.0,141,462.25,0
280,158.0,-4.5,141,289.0,0
270,154.0,-4.0,141,169.0,0
260,150.5,-3.5,141,90.25,1
250,143.0,-7.5,141,4.0,0
240,136.0,-7.0,141,25.0,0
230,129.5,-6.5,141,132.25,0
220,123.5,-6.0,141,306.25,0
210,118.0,-5.5,141,529.0,0
200,113.0,-5.0,141,784.0,0
190,108.5,-4.5,141,1056.25,0
180,104.5,-4.0,141,1332.25,0
170,101.0,-3.5,141,1600.0,0
160,98.0,-3.0,141,1849.0,0
150,95.5,-2.5,141,2070.25,0
140,93.5,-2.0,141,2256.25,0
130,92.0,-1.5,141,2401.0,0
120,91.0,-1.0,141,2500.0,1
110,83.5,-7.5,141,3306.25,0
100,76.5,-7.0,141,4160.25,0
90,70.0,-6.5,141,5041.0,0
80,64.0,-6.0,141,5929.0,0
70,58.5,-5.5,141,6806.25,0
60,53.5,-5.0,141,7656.25,0
50,49.0,-4.5,141,8464.0,0
40,45.0,-4.0,141,9216.0,0
30,41.5,-3.5,141,9900.25,0
20,38.5,-3.0,141,10506.25,0
350,200,0,139,3721,0
340,200.5,0.5,139,3782.25,0
330,201.5,1.0,139,3906.25,1
320,194.0,-7.5,139,3025.0,0
310,187.0,-7.0,139,2304.0,0
300,180.5,-6.5,139,1722.25,0
290,174.5,-6.0,139,1260.25,0
280,169.0,-5.5,139,900.0,0
270,164.0,-5.0,139,625.0,0
260,159.5,-4.5,139,420.25,0
250,155.5,-4.0,139,272.25,0
240,152.0,-3.5,139,169.0,0
230,149.0,-3.0,139,100.0,0
220,146.5,-2.5,139,56.25,0
210,144.5,-2.0,139,30.25,0
200,143.0,-1.5,139,16.0,0
190,142.0,-1.0,139,9.0,0
180,141.5,-0.5,139,6.25,0
170,141.5,0.0,139,6.25,0
160,142.0,0.5,139,9.0,0
150,143.0,1.0,139,16.0,0
140,144.5,1.5,139,30.25,0
130,146.5,2.0,139,56.25,0
120,149.0,2.5,139,100.0,0
110,152.0,3.0,139,169.0,0
100,155.5,3.5,139,272.25,1
90,148.0,-7.5,139,81.0,0
80,141.0,-7.0,139,4.0,0
70,134.5,-6.5,139,20.25,0
60,128.5,-6.0,139,110.25,0
50,123.0,-5.5,139,256.0,0
40,118.0,-5.0,139,441.0,1
30,110.5,-7.5,139,812.25,0
20,103.5,-7.0,139,1260.25,0
350,200,0,131,4761,0
340,200.5,0.5,131,4830.25,0
330,201.5,1.0,131,4970.25,0
320,203.0,1.5,131,5184.0,0
310,205.0,2.0,131,5476.0,0
300,207.5,2.5,131,5852.25,0
290,210.5,3.0,131,6320.25,0
280,214.0,3.5,131,6889.0,0
270,218.0,4.0,131,7569.0,0
260,222.5,4.5,131,8372.25,0
250,227.5,5.0,131,9312.25,0
240,233.0,5.5,131,10404.0,0
230,239.0,6.0,131,11664.0,0
220,245.5,6.5,131,13110.25,0
210,252.5,7.0,131,14762.25,0
200,260.0,7.5,131,16641.0,0
190,268.0,8.0,131,18769.0,0
180,276.5,8.5,131,21170.25,1
170,269.0,-7.5,131,19044.0,0
160,262.0,-7.0,131,17161.0,0
150,255.5,-6.5,131,15500.25,0
140,249.5,-6.0,131,14042.25,0
130,244.0,-5.5,131,12769.0,0
120,239.0,-5.0,131,11664.0,0
110,234.5,-4.5,131,10712.25,1
100,227.0,-7.5,131,9216.0,0
90,220.0,-7.0,131,7921.0,0
80,213.5,-6.5,131,6806.25,0
70,207.5,-6.0,131,5852.25,0
60,202.0,-5.5,131,5041.0,0
50,197.0,-5.0,131,4356.0,0
40,192.5,-4.5,131,3782.25,0
30,188.5,-4.0,131,3306.25,0
20,185.0,-3.5,131,2916.0,0
10,182.0,-3.0,131,2601.0,0
0,179.5,-2.5,131,2352.25,0
-10,177.5,-2.0,131,2162.25,0
-20,176.0,-1.5,131,2025.0,0
-30,175.0,-1.0,131,1936.0,0
-40,174.5,-0.5,131,1892.25,0
160,174.5,0.0,145,870.25,0
150,175.0,0.5,145,900.0,0
140,176.0,1.0,145,961.0,0
130,177.5,1.5,145,1056.25,0
120,179.5,2.0,145,1190.25,0
110,182.0,2.5,145,1369.0,0
100,185.0,3.0,145,1600.0,0
90,188.5,3.5,145,1892.25,0
80,192.5,4.0,145,2256.25,0
70,197.0,4.5,145,2704.0,0
60,202.0,5.0,145,3249.0,0
50,207.5,5.5,145,3906.25,0
40,213.5,6.0,145,4692.25,0
30,220.0,6.5,145,5625.0,0
20,227.0,7.0,145,6724.0,0
10,234.5,7.5,145,8010.25,0
0,242.5,8.0,145,9506.25,0
-10,251.0,8.5,145,11236.0,0
-20,260.0,9.0,145,13225.0,0
-30,269.5,9.5,145,15500.25,0
350,200,0,119,6561,0
340,200.5,0.5,119,6642.25,1
330,193.0,-7.5,119,5476.0,0
320,186.0,-7.0,119,4489.0,0
310,179.5,-6.5,119,3660.25,0
300,173.5,-6.0,119,2970.25,0
290,168.0,-5.5,119,2401.0,0
280,163.0,-5.0,119,1936.0,0
270,158.5,-4.5,119,1560.25,0
260,154.5,-4.0,119,1260.25,0
250,151.0,-3.5,119,1024.0,0
240,148.0,-3.0,119,841.0,0
230,145.5,-2.5,119,702.25,0
220,143.5,-2.0,119,600.25,0
210,142.0,-1.5,119,529.0,0
200,141.0,-1.0,119,484.0,0
190,140.5,-0.5,119,462.25,0
180,140.5,0.0,119,462.25,0
170,141.0,0.5,119,484.0,0
160,142.0,1.0,119,529.0,0
150,143.5,1.5,119,600.25,0
140,145.5,2.0,119,702.25,0
130,148.0,2.5,119,841.0,0
120,151.0,3.0,119,1024.0,0
110,154.5,3.5,119,1260.25,0
100,158.5,4.0,119,1560.25,0
90,163.0,4.5,119,1936.0,0
80,168.0,5.0,119,2401.0,0
70,173.5,5.5,119,2970.25,0
60,179.5,6.0,119,3660.25,0
50,186.0,6.5,119,4489.0,0
40,193.0,7.0,119,5476.0,0
30,200.5,7.5,119,6642.25,0
20,208.5,8.0,119,8010.25,0
10,217.0,8.5,119,9604.0,0
0,226.0,9.0,119,11449.0,1
-10,218.5,-7.5,119,9900.25,0
-20,211.5,-7.0,119,8556.25,0
-30,205.0,-6.5,119,7396.0,0
-40,199.0,-6.0,119,6400.0,0
160,193.5,-5.5,144,2450.25,0
150,188.5,-5.0,144,1980.25,0
140,184.0,-4.5,144,1600.0,0
130,180.0,-4.0,144,1296.0,0
120,176.5,-3.5,144,1056.25,0
110,173.5,-3.0,144,870.25,1
100,166.0,-7.5,144,484.0,1
90,158.5,-7.5,144,210.25,0
80,151.5,-7.0,144,56.25,0
70,145.0,-6.5,144,1.0,0
60,139.0,-6.0,144,25.0,0
50,133.5,-5.5,144,110.25,0
40,128.5,-5.0,144,240.25,0
30,124.0,-4.5,144,400.0,0
20,120.0,-4.0,144,576.0,0
350,200,0,112,7744,0
340,200.5,0.5,112,7832.25,0
330,201.5,1.0,112,8010.25,0
320,203.0,1.5,112,8281.0,0
310,205.0,2.0,112,8649.0,0
300,207.5,2.5,112,9120.25,0
290,210.5,3.0,112,9702.25,0
280,214.0,3.5,112,10404.0,0
270,218.0,4.0,112,11236.0,0
260,222.5,4.5,112,12210.25,1
250,215.0,-7.5,112,10609.0,0
240,208.0,-7.0,112,9216.0,0
230,201.5,-6.5,112,8010.25,0
220,195.5,-6.0,112,6972.25,0
210,190.0,-5.5,112,6084.0,0
200,185.0,-5.0,112,5329.0,0
190,180.5,-4.5,112,4692.25,0
180,176.5,-4.0,112,4160.25,0
170,173.0,-3.5,112,3721.0,0
160,170.0,-3.0,112,3364.0,0
150,167.5,-2.5,112,3080.25,0
140,165.5,-2.0,112,2862.25,0
130,164.0,-1.5,112,2704.0,0
120,163.0,-1.0,112,2601.0,0
110,162.5,-0.5,112,2550.25,0
100,162.5,0.0,112,2550.25,0
90,163.0,0.5,112,2601.0,0
80,164.0,1.0,112,2704.0,0
70,165.5,1.5,112,2862.25,1
60,158.0,-7.5,112,2116.0,0
50,151.0,-7.0,112,1521.0,0
40,144.5,-6.5,112,1056.25,0
30,138.5,-6.0,112,702.25,0
20,133.0,-5.5,112,441.0,0
10,128.0,-5.0,112,256.0,0
0,123.5,-4.5,112,132.25,0
-10,119.5,-4.0,112,56.25,0
-20,116.0,-3.5,112,16.0,0
-30,113.0,-3.0,112,1.0,0
350,200,0,147,2809,0
340,200.5,0.5,147,2862.25,0
330,201.5,1.0,147,2970.25,0
320,203.0,1.5,147,3136.0,0
310,205.0,2.0,147,3364.0,0
300,207.5,2.5,147,3660.25,0
290,210.5,3.0,147,4032.25,0
280,214.0,3.5,147,4489.0,0
270,218.0,4.0,147,5041.0,0
260,222.5,4.5,147,5700.25,0
250,227.5,5.0,147,6480.25,0
240,233.0,5.5,147,7396.0,0
230,239.0,6.0,147,8464.0,0
220,245.5,6.5,147,9702.25,0
210,252.5,7.0,147,11130.25,0
200,260.0,7.5,147,12769.0,0
190,268.0,8.0,147,14641.0,0
180,276.5,8.5,147,16770.25,0
170,285.5,9.0,147,19182.25,0
160,295.0,9.5,147,21904.0,0
150,305.0,10.0,147,24964.0,0
140,315.5,10.5,147,28392.25,0
130,326.5,11.0,147,32220.25,0
120,338.0,11.5,147,36481.0,0
110,350.0,12.0,147,41209.0,0
100,362.5,12.5,147,46440.25,0
90,375.5,13.0,147,52212.25,0
350,200,0,133,4489,0
340,200.5,0.5,133,4556.25,0
330,201.5,1.0,133,4692.25,0
320,203.0,1.5,133,4900.0,0
310,205.0,2.0,133,5184.0,0
300,207.5,2.5,133,5550.25,0
290,210.5,3.0,133,6006.25,0
280,214.0,3.5,133,6561.0,0
270,218.0,4.0,133,7225.0,0
260,222.5,4.5,133,8010.25,0
250,227.5,5.0,133,8930.25,0
240,233.0,5.5,133,10000.0,0
230,239.0,6.0,133,11236.0,0
220,245.5,6.5,133,12656.25,0
210,252.5,7.0,133,14280.25,0
200,260.0,7.5,133,16129.0,0
190,268.0,8.0,133,18225.0,0
180,276.5,8.5,133,20592.25,0
170,285.5,9.0,133,23256.25,0
160,295.0,9.5,133,26244.0,0
150,305.0,10.0,133,29584.0,1
140,297.5,-7.5,133,27060.25,0
130,290.5,-7.0,133,24806.25,0
120,284.0,-6.5,133,22801.0,0
110,278.0,-6.0,133,21025.0,0
100,272.5,-5.5,133,19460.25,0
90,267.5,-5.0,133,18090.25,0
80,263.0,-4.5,133,16900.0,0
70,259.0,-4.0,133,15876.0,0
60,255.5,-3.5,133,15006.25,0
50,252.5,-3.0,133,14280.25,0
40,250.0,-2.5,133,13689.0,0
30,248.0,-2.0,133,13225.0,0
20,246.5,-1.5,133,12882.25,0
10,245.5,-1.0,133,12656.25,0
0,245.0,-0.5,133,12544.0,0
-10,245.0,0.0,133,12544.0,0
-20,245.5,0.5,133,12656.25,0
-30,246.5,1.0,133,12882.25,0
-40,248.0,1.5,133,13225.0,0
160,250.0,2.0,145,11025.0,0
150,252.5,2.5,145,11556.25,0
140,255.5,3.0,145,12210.25,1
130,248.0,-7.5,145,10609.0,0
120,241.0,-7.0,145,9216.0,0
110,234.5,-6.5,145,8010.25,0
100,228.5,-6.0,145,6972.25,0
90,223.0,-5.5,145,6084.0,0
80,218.0,-5.0,145,5329.0,0
70,213.5,-4.5,145,4692.25,0
60,209.5,-4.0,145,4160.25,0
50,206.0,-3.5,145,3721.0,0
40,203.0,-3.0,145,3364.0,0
30,200.5,-2.5,145,3080.25,0
20,198.5,-2.0,145,2862.25,0
10,197.0,-1.5,145,2704.0,1
0,189.5,-7.5,145,1980.25,1
-10,182.0,-7.5,145,1369.0,0
-20,175.0,-7.0,145,900.0,0
-30,168.5,-6.5,145,552.25,0
-40,162.5,-6.0,145,306.25,0
160,157.0,-5.5,125,1024.0,0
150,152.0,-5.0,125,729.0,1
140,144.5,-7.5,125,380.25,0
130,137.5,-7.0,125,156.25,0
120,131.0,-6.5,125,36.0,0
110,125.0,-6.0,125,0.0,0
100,119.5,-5.5,125,30.25,0
90,114.5,-5.0,125,110.25,0
80,110.0,-4.5,125,225.0,0
70,106.0,-4.0,125,361.0,0
60,102.5,-3.5,125,506.25,0
50,99.5,-3.0,125,650.25,0
40,97.0,-2.5,125,784.0,0
30,95.0,-2.0,125,900.0,0
20,93.5,-1.5,125,992.25,0
350,200,0,110,8100,0
340,200.5,0.5,110,8190.25,0
330,201.5,1.0,110,8372.25,0
320,203.0,1.5,110,8649.0,0
310,205.0,2.0,110,9025.0,0
300,207.5,2.5,110,9506.25,0
290,210.5,3.0,110,10100.25,0
280,214.0,3.5,110,10816.0,0
270,218.0,4.0,110,11664.0,0
260,222.5,4.5,110,12656.25,0
250,227.5,5.0,110,13806.25,0
240,233.0,5.5,110,15129.0,1
230,225.5,-7.5,110,13340.25,0
220,218.5,-7.0,110,11772.25,0
210,212.0,-6.5,110,10404.0,0
200,206.0,-6.0,110,9216.0,0
190,200.5,-5.5,110,8190.25,0
180,195.5,-5.0,110,7310.25,0
170,191.0,-4.5,110,6561.0,0
160,187.0,-4.0,110,5929.0,0
150,183.5,-3.5,110,5402.25,0
140,180.5,-3.0,110,4970.25,0
130,178.0,-2.5,110,4624.0,0
120,176.0,-2.0,110,4356.0,1
110,168.5,-7.5,110,3422.25,0
100,161.5,-7.0,110,2652.25,0
90,155.0,-6.5,110,2025.0,0
80,149.0,-6.0,110,1521.0,0
70,143.5,-5.5,110,1122.25,0
60,138.5,-5.0,110,812.25,0
50,134.0,-4.5,110,576.0,0
40,130.0,-4.0,110,400.0,0
30,126.5,-3.5,110,272.25,0
20,123.5,-3.0,110,182.25,0
10,121.0,-2.5,110,121.0,0
0,119.0,-2.0,110,81.0,0
-10,117.5,-1.5,110,56.25,0
