distance_to_pipe,current_y,velocity,pipe_y,y_error,action
350,200,0,135,4225,0
340,200.5,0.5,135,4290.25,0
330,201.5,1.0,135,4422.25,0
320,203.0,1.5,135,4624.0,0
310,205.0,2.0,135,4900.0,0
300,207.5,2.5,135,5256.25,0
290,210.5,3.0,135,5700.25,0
280,214.0,3.5,135,6241.0,0
270,218.0,4.0,135,6889.0,0
260,222.5,4.5,135,7656.25,0
250,227.5,5.0,135,8556.25,0
240,233.0,5.5,135,9604.0,0
230,239.0,6.0,135,10816.0,0
220,245.5,6.5,135,12210.25,0
210,252.5,7.0,135,13806.25,1
200,245.0,-7.5,135,12100.0,0
190,238.0,-7.0,135,10609.0,0
180,231.5,-6.5,135,9312.25,0
170,225.5,-6.0,135,8190.25,0
160,220.0,-5.5,135,7225.0,0
150,215.0,-5.0,135,6400.0,0
140,210.5,-4.5,135,5700.25,0
130,206.5,-4.0,135,5112.25,0
120,203.0,-3.5,135,4624.0,0
110,200.0,-3.0,135,4225.0,0
100,197.5,-2.5,135,3906.25,0
90,195.5,-2.0,135,3660.25,1
80,188.0,-7.5,135,2809.0,0
70,181.0,-7.0,135,2116.0,0
60,174.5,-6.5,135,1560.25,0
50,168.5,-6.0,135,1122.25,0
40,163.0,-5.5,135,784.0,0
30,158.0,-5.0,135,529.0,0
20,153.5,-4.5,135,342.25,0
10,149.5,-4.0,135,210.25,0
0,146.0,-3.5,135,121.0,0
-10,143.0,-3.0,135,64.0,0
-20,140.5,-2.5,135,30.25,0
-30,138.5,-2.0,135,12.25,0
-40,137.0,-1.5,135,4.0,0
160,136.0,-1.0,149,169.0,0
150,135.5,-0.5,149,182.25,0
140,135.5,0.0,149,182.25,0
130,136.0,0.5,149,169.0,0
120,137.0,1.0,149,144.0,0
110,138.5,1.5,149,110.25,0
100,140.5,2.0,149,72.25,0
90,143.0,2.5,149,36.0,1
80,135.5,-7.5,149,182.25,1
70,128.0,-7.5,149,441.0,0
60,121.0,-7.0,149,784.0,0
50,114.5,-6.5,149,1190.25,0
40,108.5,-6.0,149,1640.25,0
30,103.0,-5.5,149,2116.0,0
20,98.0,-5.0,149,2601.0,0
350,200,0,103,9409,0
340,200.5,0.5,103,9506.25,1
330,193.0,-7.5,103,8100.0,1
320,185.5,-7.5,103,6806.25,0
310,178.5,-7.0,103,5700.25,0
300,172.0,-6.5,103,4761.0,0
290,166.0,-6.0,103,3969.0,0
280,160.5,-5.5,103,3306.25,0
270,155.5,-5.0,103,2756.25,0
260,151.0,-4.5,103,2304.0,0
250,147.0,-4.0,103,1936.0,0
240,143.5,-3.5,103,1640.25,0
230,140.5,-3.0,103,1406.25,0
220,138.0,-2.5,103,1225.0,0
210,136.0,-2.0,103,1089.0,1
200,128.5,-7.5,103,650.25,0
190,121.5,-7.0,103,342.25,0
180,115.0,-6.5,103,144.0,0
170,109.0,-6.0,103,36.0,0
160,103.5,-5.5,103,0.25,0
150,98.5,-5.0,103,20.25,0
140,94.0,-4.5,103,81.0,0
130,90.0,-4.0,103,169.0,1
120,82.5,-7.5,103,420.25,0
110,75.5,-7.0,103,756.25,1
100,68.0,-7.5,103,1225.0,1
90,60.5,-7.5,103,1806.25,1
80,53.0,-7.5,103,2500.0,0
70,46.0,-7.0,103,3249.0,0
60,39.5,-6.5,103,4032.25,0
50,33.5,-6.0,103,4830.25,0
40,28.0,-5.5,103,5625.0,0
30,23.0,-5.0,103,6400.0,0
20,18.5,-4.5,103,7140.25,0
350,200,0,148,2704,0
340,200.5,0.5,148,2756.25,0
330,201.5,1.0,148,2862.25,0
320,203.0,1.5,148,3025.0,0
310,205.0,2.0,148,3249.0,0
300,207.5,2.5,148,3540.25,0
290,210.5,3.0,148,3906.25,0
280,214.0,3.5,148,4356.0,0
270,218.0,4.0,148,4900.0,0
260,222.5,4.5,148,5550.25,0
250,227.5,5.0,148,6320.25,0
240,233.0,5.5,148,7225.0,0
230,239.0,6.0,148,8281.0,1
220,231.5,-7.5,148,6972.25,0
210,224.5,-7.0,148,5852.25,0
200,218.0,-6.5,148,4900.0,0
190,212.0,-6.0,148,4096.0,0
180,206.5,-5.5,148,3422.25,0
170,201.5,-5.0,148,2862.25,0
160,197.0,-4.5,148,2401.0,0
150,193.0,-4.0,148,2025.0,0
140,189.5,-3.5,148,1722.25,0
130,186.5,-3.0,148,1482.25,0
120,184.0,-2.5,148,1296.0,0
110,182.0,-2.0,148,1156.0,0
100,180.5,-1.5,148,1056.25,1
90,173.0,-7.5,148,625.0,0
80,166.0,-7.0,148,324.0,0
70,159.5,-6.5,148,132.25,0
60,153.5,-6.0,148,30.25,0
50,148.0,-5.5,148,0.0,0
40,143.0,-5.0,148,25.0,0
30,138.5,-4.5,148,90.25,0
20,134.5,-4.0,148,182.25,0
350,200,0,111,7921,0
340,200.5,0.5,111,8010.25,0
330,201.5,1.0,111,8190.25,0
320,203.0,1.5,111,8464.0,0
310,205.0,2.0,111,8836.0,0
300,207.5,2.5,111,9312.25,0
290,210.5,3.0,111,9900.25,1
280,203.0,-7.5,111,8464.0,0
270,196.0,-7.0,111,7225.0,0
260,189.5,-6.5,111,6162.25,0
250,183.5,-6.0,111,5256.25,0
240,178.0,-5.5,111,4489.0,0
230,173.0,-5.0,111,3844.0,0
220,168.5,-4.5,111,3306.25,0
210,164.5,-4.0,111,2862.25,0
200,161.0,-3.5,111,2500.0,0
190,158.0,-3.0,111,2209.0,0
180,155.5,-2.5,111,1980.25,0
170,153.5,-2.0,111,1806.25,0
160,152.0,-1.5,111,1681.0,0
150,151.0,-1.0,111,1600.0,0
140,150.5,-0.5,111,1560.25,0
130,150.5,0.0,111,1560.25,0
120,151.0,0.5,111,1600.0,0
110,152.0,1.0,111,1681.0,0
100,153.5,1.5,111,1806.25,0
90,155.5,2.0,111,1980.25,0
80,158.0,2.5,111,2209.0,0
70,161.0,3.0,111,2500.0,0
60,164.5,3.5,111,2862.25,0
50,168.5,4.0,111,3306.25,0
40,173.0,4.5,111,3844.0,1
30,165.5,-7.5,111,2970.25,0
20,158.5,-7.0,111,2256.25,0
10,152.0,-6.5,111,1681.0,0
0,146.0,-6.0,111,1225.0,1
-10,138.5,-7.5,111,756.25,0
-20,131.5,-7.0,111,420.25,0
-30,125.0,-6.5,111,196.0,0
-40,119.0,-6.0,111,64.0,0
160,113.5,-5.5,143,870.25,0
150,108.5,-5.0,143,1190.25,0
140,104.0,-4.5,143,1521.0,0
130,100.0,-4.0,143,1849.0,0
120,96.5,-3.5,143,2162.25,0
110,93.5,-3.0,143,2450.25,0
100,91.0,-2.5,143,2704.0,0
90,89.0,-2.0,143,2916.0,1
80,81.5,-7.5,143,3782.25,1
70,74.0,-7.5,143,4761.0,0
60,67.0,-7.0,143,5776.0,0
50,60.5,-6.5,143,6806.25,0
40,54.5,-6.0,143,7832.25,0
30,49.0,-5.5,143,8836.0,0
20,44.0,-5.0,143,9801.0,0
350,200,0,129,5041,0
340,200.5,0.5,129,5112.25,0
330,201.5,1.0,129,5256.25,0
320,203.0,1.5,129,5476.0,0
310,205.0,2.0,129,5776.0,0
300,207.5,2.5,129,6162.25,0
290,210.5,3.0,129,6642.25,0
280,214.0,3.5,129,7225.0,0
270,218.0,4.0,129,7921.0,0
260,222.5,4.5,129,8742.25,0
250,227.5,5.0,129,9702.25,0
240,233.0,5.5,129,10816.0,0
230,239.0,6.0,129,12100.0,0
220,245.5,6.5,129,13572.25,0
210,252.5,7.0,129,15252.25,0
200,260.0,7.5,129,17161.0,0
190,268.0,8.0,129,19321.0,0
180,276.5,8.5,129,21756.25,0
170,285.5,9.0,129,24492.25,1
160,278.0,-7.5,129,22201.0,1
150,270.5,-7.5,129,20022.25,0
140,263.5,-7.0,129,18090.25,0
130,257.0,-6.5,129,16384.0,1
120,249.5,-7.5,129,14520.25,0
110,242.5,-7.0,129,12882.25,0
100,236.0,-6.5,129,11449.0,0
90,230.0,-6.0,129,10201.0,1
80,222.5,-7.5,129,8742.25,0
70,215.5,-7.0,129,7482.25,0
60,209.0,-6.5,129,6400.0,1
50,201.5,-7.5,129,5256.25,0
40,194.5,-7.0,129,4290.25,0
30,188.0,-6.5,129,3481.0,0
20,182.0,-6.0,129,2809.0,0
10,176.5,-5.5,129,2256.25,0
0,171.5,-5.0,129,1806.25,1
-10,164.0,-7.5,129,1225.0,0
-20,157.0,-7.0,129,784.0,0
-30,150.5,-6.5,129,462.25,0
-40,144.5,-6.0,129,240.25,1
160,137.0,-7.5,141,16.0,0
150,130.0,-7.0,141,121.0,0
140,123.5,-6.5,141,306.25,1
130,116.0,-7.5,141,625.0,1
120,108.5,-7.5,141,1056.25,0
110,101.5,-7.0,141,1560.25,0
100,95.0,-6.5,141,2116.0,0
90,89.0,-6.0,141,2704.0,0
80,83.5,-5.5,141,3306.25,0
70,78.5,-5.0,141,3906.25,0
60,74.0,-4.5,141,4489.0,0
50,70.0,-4.0,141,5041.0,0
40,66.5,-3.5,141,5550.25,0
30,63.5,-3.0,141,6006.25,1
20,56.0,-7.5,141,7225.0,0
350,200,0,136,4096,0
340,200.5,0.5,136,4160.25,0
330,201.5,1.0,136,4290.25,0
320,203.0,1.5,136,4489.0,1
310,195.5,-7.5,136,3540.25,0
300,188.5,-7.0,136,2756.25,0
290,182.0,-6.5,136,2116.0,0
280,176.0,-6.0,136,1600.0,0
270,170.5,-5.5,136,1190.25,1
260,163.0,-7.5,136,729.0,0
250,156.0,-7.0,136,400.0,0
240,149.5,-6.5,136,182.25,0
230,143.5,-6.0,136,56.25,0
220,138.0,-5.5,136,4.0,0
210,133.0,-5.0,136,9.0,0
200,128.5,-4.5,136,56.25,0
190,124.5,-4.0,136,132.25,0
180,121.0,-3.5,136,225.0,0
170,118.0,-3.0,136,324.0,0
160,115.5,-2.5,136,420.25,0
150,113.5,-2.0,136,506.25,0
140,112.0,-1.5,136,576.0,1
130,104.5,-7.5,136,992.25,0
120,97.5,-7.0,136,1482.25,0
110,91.0,-6.5,136,2025.0,0
100,85.0,-6.0,136,2601.0,0
90,79.5,-5.5,136,3192.25,0
80,74.5,-5.0,136,3782.25,0
70,70.0,-4.5,136,4356.0,0
60,66.0,-4.0,136,4900.0,0
50,62.5,-3.5,136,5402.25,0
40,59.5,-3.0,136,5852.25,0
30,57.0,-2.5,136,6241.0,0
20,55.0,-2.0,136,6561.0,0
350,200,0,109,8281,0
340,200.5,0.5,109,8372.25,0
330,201.5,1.0,109,8556.25,0
320,203.0,1.5,109,8836.0,0
310,205.0,2.0,109,9216.0,0
300,207.5,2.5,109,9702.25,0
290,210.5,3.0,109,10302.25,0
280,214.0,3.5,109,11025.0,0
270,218.0,4.0,109,11881.0,0
260,222.5,4.5,109,12882.25,0
250,227.5,5.0,109,14042.25,0
240,233.0,5.5,109,15376.0,0
230,239.0,6.0,109,16900.0,0
220,245.5,6.5,109,18632.25,0
210,252.5,7.0,109,20592.25,1
200,245.0,-7.5,109,18496.0,0
190,238.0,-7.0,109,16641.0,1
180,230.5,-7.5,109,14762.25,0
170,223.5,-7.0,109,13110.25,0
160,217.0,-6.5,109,11664.0,0
150,211.0,-6.0,109,10404.0,0
140,205.5,-5.5,109,9312.25,0
130,200.5,-5.0,109,8372.25,0
120,196.0,-4.5,109,7569.0,0
110,192.0,-4.0,109,6889.0,0
100,188.5,-3.5,109,6320.25,0
90,185.5,-3.0,109,5852.25,0
80,183.0,-2.5,109,5476.0,0
70,181.0,-2.0,109,5184.0,0
60,179.5,-1.5,109,4970.25,1
50,172.0,-7.5,109,3969.0,0
40,165.0,-7.0,109,3136.0,0
30,158.5,-6.5,109,2450.25,0
20,152.5,-6.0,109,1892.25,0
10,147.0,-5.5,109,1444.0,0
0,142.0,-5.0,109,1089.0,0
-10,137.5,-4.5,109,812.25,0
-20,133.5,-4.0,109,600.25,0
-30,130.0,-3.5,109,441.0,0
-40,127.0,-3.0,109,324.0,0
160,124.5,-2.5,114,110.25,0
150,122.5,-2.0,114,72.25,0
140,121.0,-1.5,114,49.0,0
130,120.0,-1.0,114,36.0,0
120,119.5,-0.5,114,30.25,0
110,119.5,0.0,114,30.25,0
100,120.0,0.5,114,36.0,0
90,121.0,1.0,114,49.0,0
80,122.5,1.5,114,72.25,0
70,124.5,2.0,114,110.25,0
60,127.0,2.5,114,169.0,0
50,130.0,3.0,114,256.0,0
40,133.5,3.5,114,380.25,0
30,137.5,4.0,114,552.25,0
20,142.0,4.5,114,784.0,0
10,147.0,5.0,114,1089.0,1
0,139.5,-7.5,114,650.25,0
-10,132.5,-7.0,114,342.25,0
-20,126.0,-6.5,114,144.0,0
-30,120.0,-6.0,114,36.0,0
-40,114.5,-5.5,114,0.25,0
160,109.5,-5.0,146,1332.25,0
150,105.0,-4.5,146,1681.0,1
140,97.5,-7.5,146,2352.25,0
130,90.5,-7.0,146,3080.25,0
120,84.0,-6.5,146,3844.0,0
110,78.0,-6.0,146,4624.0,0
100,72.5,-5.5,146,5402.25,1
90,65.0,-7.5,146,6561.0,0
80,58.0,-7.0,146,7744.0,0
70,51.5,-6.5,146,8930.25,0
60,45.5,-6.0,146,10100.25,0
50,40.0,-5.5,146,11236.0,0
40,35.0,-5.0,146,12321.0,0
30,30.5,-4.5,146,13340.25,0
20,26.5,-4.0,146,14280.25,0
350,200,0,101,9801,0
340,200.5,0.5,101,9900.25,0
330,201.5,1.0,101,10100.25,0
320,203.0,1.5,101,10404.0,1
310,195.5,-7.5,101,8930.25,1
300,188.0,-7.5,101,7569.0,0
290,181.0,-7.0,101,6400.0,0
280,174.5,-6.5,101,5402.25,0
270,168.5,-6.0,101,4556.25,0
260,163.0,-5.5,101,3844.0,1
250,155.5,-7.5,101,2970.25,0
240,148.5,-7.0,101,2256.25,0
230,142.0,-6.5,101,1681.0,0
220,136.0,-6.0,101,1225.0,0
210,130.5,-5.5,101,870.25,0
200,125.5,-5.0,101,600.25,0
190,121.0,-4.5,101,400.0,0
180,117.0,-4.0,101,256.0,0
170,113.5,-3.5,101,156.25,0
160,110.5,-3.0,101,90.25,0
150,108.0,-2.5,101,49.0,0
140,106.0,-2.0,101,25.0,0
130,104.5,-1.5,101,12.25,0
120,103.5,-1.0,101,6.25,0
110,103.0,-0.5,101,4.0,0
100,103.0,0.0,101,4.0,0
90,103.5,0.5,101,6.25,0
80,104.5,1.0,101,12.25,1
70,97.0,-7.5,101,16.0,0
60,90.0,-7.0,101,121.0,0
50,83.5,-6.5,101,306.25,0
40,77.5,-6.0,101,552.25,0
30,72.0,-5.5,101,841.0,0
20,67.0,-5.0,101,1156.0,0
350,200,0,136,4096,0
340,200.5,0.5,136,4160.25,0
330,201.5,1.0,136,4290.25,0
320,203.0,1.5,136,4489.0,0
310,205.0,2.0,136,4761.0,0
300,207.5,2.5,136,5112.25,0
290,210.5,3.0,136,5550.25,0
280,214.0,3.5,136,6084.0,0
270,218.0,4.0,136,6724.0,0
260,222.5,4.5,136,7482.25,0
250,227.5,5.0,136,8372.25,0
240,233.0,5.5,136,9409.0,0
230,239.0,6.0,136,10609.0,0
220,245.5,6.5,136,11990.25,1
210,238.0,-7.5,136,10404.0,0
200,231.0,-7.0,136,9025.0,0
190,224.5,-6.5,136,7832.25,0
180,218.5,-6.0,136,6806.25,0
170,213.0,-5.5,136,5929.0,0
160,208.0,-5.0,136,5184.0,0
150,203.5,-4.5,136,4556.25,0
140,199.5,-4.0,136,4032.25,1
130,192.0,-7.5,136,3136.0,0
120,185.0,-7.0,136,2401.0,0
110,178.5,-6.5,136,1806.25,0
100,172.5,-6.0,136,1332.25,0
90,167.0,-5.5,136,961.0,0
80,162.0,-5.0,136,676.0,0
70,157.5,-4.5,136,462.25,1
60,150.0,-7.5,136,196.0,0
50,143.0,-7.0,136,49.0,1
40,135.5,-7.5,136,0.25,0
30,128.5,-7.0,136,56.25,1
20,121.0,-7.5,136,225.0,0
350,200,0,101,9801,0
340,200.5,0.5,101,9900.25,0
330,201.5,1.0,101,10100.25,0
320,203.0,1.5,101,10404.0,0
310,205.0,2.0,101,10816.0,1
300,197.5,-7.5,101,9312.25,0
290,190.5,-7.0,101,8010.25,0
280,184.0,-6.5,101,6889.0,0
270,178.0,-6.0,101,5929.0,0
260,172.5,-5.5,101,5112.25,1
250,165.0,-7.5,101,4096.0,0
240,158.0,-7.0,101,3249.0,1
230,150.5,-7.5,101,2450.25,1
220,143.0,-7.5,101,1764.0,0
210,136.0,-7.0,101,1225.0,0
200,129.5,-6.5,101,812.25,0
190,123.5,-6.0,101,506.25,0
180,118.0,-5.5,101,289.0,0
170,113.0,-5.0,101,144.0,0
160,108.5,-4.5,101,56.25,0
150,104.5,-4.0,101,12.25,0
140,101.0,-3.5,101,0.0,0
130,98.0,-3.0,101,9.0,0
120,95.5,-2.5,101,30.25,0
110,93.5,-2.0,101,56.25,0
100,92.0,-1.5,101,81.0,0
90,91.0,-1.0,101,100.0,1
80,83.5,-7.5,101,306.25,0
70,76.5,-7.0,101,600.25,0
60,70.0,-6.5,101,961.0,0
50,64.0,-6.0,101,1369.0,0
40,58.5,-5.5,101,1806.25,0
30,53.5,-5.0,101,2256.25,0
20,49.0,-4.5,101,2704.0,0
350,200,0,147,2809,0
340,200.5,0.5,147,2862.25,0
330,201.5,1.0,147,2970.25,0
320,203.0,1.5,147,3136.0,0
310,205.0,2.0,147,3364.0,0
300,207.5,2.5,147,3660.25,0
290,210.5,3.0,147,4032.25,0
280,214.0,3.5,147,4489.0,0
270,218.0,4.0,147,5041.0,0
260,222.5,4.5,147,5700.25,0
250,227.5,5.0,147,6480.25,0
240,233.0,5.5,147,7396.0,0
230,239.0,6.0,147,8464.0,0
220,245.5,6.5,147,9702.25,0
210,252.5,7.0,147,11130.25,0
200,260.0,7.5,147,12769.0,0
190,268.0,8.0,147,14641.0,0
180,276.5,8.5,147,16770.25,0
170,285.5,9.0,147,19182.25,1
160,278.0,-7.5,147,17161.0,0
150,271.0,-7.0,147,15376.0,0
140,264.5,-6.5,147,13806.25,0
130,258.5,-6.0,147,12432.25,0
120,253.0,-5.5,147,11236.0,0
110,248.0,-5.0,147,10201.0,0
100,243.5,-4.5,147,9312.25,0
90,239.5,-4.0,147,8556.25,0
80,236.0,-3.5,147,7921.0,0
70,233.0,-3.0,147,7396.0,0
60,230.5,-2.5,147,6972.25,0
50,228.5,-2.0,147,6642.25,0
40,227.0,-1.5,147,6400.0,0
30,226.0,-1.0,147,6241.0,0
20,225.5,-0.5,147,6162.25,0
10,225.5,0.0,147,6162.25,1
0,218.0,-7.5,147,5041.0,0
-10,211.0,-7.0,147,4096.0,0
-20,204.5,-6.5,147,3306.25,0
-30,198.5,-6.0,147,2652.25,1
-40,191.0,-7.5,147,1936.0,0
160,184.0,-7.0,116,4624.0,0
150,177.5,-6.5,116,3782.25,0
140,171.5,-6.0,116,3080.25,0
130,166.0,-5.5,116,2500.0,1
120,158.5,-7.5,116,1806.25,0
110,151.5,-7.0,116,1260.25,0
100,145.0,-6.5,116,841.0,1
90,137.5,-7.5,116,462.25,0
80,130.5,-7.0,116,210.25,0
70,124.0,-6.5,116,64.0,0
60,118.0,-6.0,116,4.0,0
50,112.5,-5.5,116,12.25,0
40,107.5,-5.0,116,72.25,0
30,103.0,-4.5,116,169.0,0
20,99.0,-4.0,116,289.0,0
350,200,0,106,8836,0
340,200.5,0.5,106,8930.25,0
330,201.5,1.0,106,9120.25,0
320,203.0,1.5,106,9409.0,0
310,205.0,2.0,106,9801.0,0
300,207.5,2.5,106,10302.25,0
290,210.5,3.0,106,10920.25,0
280,214.0,3.5,106,11664.0,0
270,218.0,4.0,106,12544.0,0
260,222.5,4.5,106,13572.25,0
250,227.5,5.0,106,14762.25,0
240,233.0,5.5,106,16129.0,0
230,239.0,6.0,106,17689.0,1
220,231.5,-7.5,106,15750.25,0
210,224.5,-7.0,106,14042.25,0
200,218.0,-6.5,106,12544.0,0
190,212.0,-6.0,106,11236.0,0
180,206.5,-5.5,106,10100.25,0
170,201.5,-5.0,106,9120.25,0
160,197.0,-4.5,106,8281.0,1
150,189.5,-7.5,106,6972.25,0
140,182.5,-7.0,106,5852.25,0
130,176.0,-6.5,106,4900.0,0
120,170.0,-6.0,106,4096.0,0
110,164.5,-5.5,106,3422.25,0
100,159.5,-5.0,106,2862.25,0
90,155.0,-4.5,106,2401.0,0
80,151.0,-4.0,106,2025.0,1
70,143.5,-7.5,106,1406.25,1
60,136.0,-7.5,106,900.0,1
50,128.5,-7.5,106,506.25,0
40,121.5,-7.0,106,240.25,0
30,115.0,-6.5,106,81.0,0
20,109.0,-6.0,106,9.0,0
350,200,0,104,9216,0
340,200.5,0.5,104,9312.25,0
330,201.5,1.0,104,9506.25,0
320,203.0,1.5,104,9801.0,0
310,205.0,2.0,104,10201.0,1
300,197.5,-7.5,104,8742.25,0
290,190.5,-7.0,104,7482.25,1
280,183.0,-7.5,104,6241.0,0
270,176.0,-7.0,104,5184.0,0
260,169.5,-6.5,104,4290.25,0
250,163.5,-6.0,104,3540.25,0
240,158.0,-5.5,104,2916.0,0
230,153.0,-5.0,104,2401.0,0
220,148.5,-4.5,104,1980.25,0
210,144.5,-4.0,104,1640.25,0
200,141.0,-3.5,104,1369.0,0
190,138.0,-3.0,104,1156.0,0
180,135.5,-2.5,104,992.25,0
170,133.5,-2.0,104,870.25,0
160,132.0,-1.5,104,784.0,0
150,131.0,-1.0,104,729.0,0
140,130.5,-0.5,104,702.25,0
130,130.5,0.0,104,702.25,0
120,131.0,0.5,104,729.0,0
110,132.0,1.0,104,784.0,0
100,133.5,1.5,104,870.25,0
90,135.5,2.0,104,992.25,0
80,138.0,2.5,104,1156.0,0
70,141.0,3.0,104,1369.0,0
60,144.5,3.5,104,1640.25,0
50,148.5,4.0,104,1980.25,0
40,153.0,4.5,104,2401.0,0
30,158.0,5.0,104,2916.0,0
20,163.5,5.5,104,3540.25,1
10,156.0,-7.5,104,2704.0,1
0,148.5,-7.5,104,1980.25,0
-10,141.5,-7.0,104,1406.25,0
-20,135.0,-6.5,104,961.0,0
-30,129.0,-6.0,104,625.0,0
-40,123.5,-5.5,104,380.25,0
160,118.5,-5.0,121,6.25,0
150,114.0,-4.5,121,49.0,1
140,106.5,-7.5,121,210.25,0
130,99.5,-7.0,121,462.25,0
120,93.0,-6.5,121,784.0,0
110,87.0,-6.0,121,1156.0,0
100,81.5,-5.5,121,1560.25,0
90,76.5,-5.0,121,1980.25,0
80,72.0,-4.5,121,2401.0,0
70,68.0,-4.0,121,2809.0,0
60,64.5,-3.5,121,3192.25,0
50,61.5,-3.0,121,3540.25,0
40,59.0,-2.5,121,3844.0,1
30,51.5,-7.5,121,4830.25,0
20,44.5,-7.0,121,5852.25,1
350,200,0,144,3136,0
340,200.5,0.5,144,3192.25,1
330,193.0,-7.5,144,2401.0,0
320,186.0,-7.0,144,1764.0,0
310,179.5,-6.5,144,1260.25,0
300,173.5,-6.0,144,870.25,0
290,168.0,-5.5,144,576.0,0
280,163.0,-5.0,144,361.0,0
270,158.5,-4.5,144,210.25,0
260,154.5,-4.0,144,110.25,0
250,151.0,-3.5,144,49.0,1
240,143.5,-7.5,144,0.25,0
230,136.5,-7.0,144,56.25,0
220,130.0,-6.5,144,196.0,0
210,124.0,-6.0,144,400.0,1
200,116.5,-7.5,144,756.25,0
190,109.5,-7.0,144,1190.25,0
180,103.0,-6.5,144,1681.0,0
170,97.0,-6.0,144,2209.0,0
160,91.5,-5.5,144,2756.25,0
150,86.5,-5.0,144,3306.25,0
140,82.0,-4.5,144,3844.0,1
130,74.5,-7.5,144,4830.25,0
120,67.5,-7.0,144,5852.25,0
110,61.0,-6.5,144,6889.0,0
100,55.0,-6.0,144,7921.0,1
90,47.5,-7.5,144,9312.25,0
80,40.5,-7.0,144,10712.25,0
70,34.0,-6.5,144,12100.0,0
60,28.0,-6.0,144,13456.0,0
50,22.5,-5.5,144,14762.25,0
40,17.5,-5.0,144,16002.25,0
30,13.0,-4.5,144,17161.0,0
20,9.0,-4.0,144,18225.0,0
350,200,0,125,5625,0
340,200.5,0.5,125,5700.25,0
330,201.5,1.0,125,5852.25,0
320,203.0,1.5,125,6084.0,0
310,205.0,2.0,125,6400.0,0
300,207.5,2.5,125,6806.25,1
290,200.0,-7.5,125,5625.0,0
280,193.0,-7.0,125,4624.0,0
270,186.5,-6.5,125,3782.25,0
260,180.5,-6.0,125,3080.25,0
250,175.0,-5.5,125,2500.0,0
240,170.0,-5.0,125,2025.0,0
230,165.5,-4.5,125,1640.25,1
220,158.0,-7.5,125,1089.0,0
210,151.0,-7.0,125,676.0,1
200,143.5,-7.5,125,342.25,0
190,136.5,-7.0,125,132.25,0
180,130.0,-6.5,125,25.0,0
170,124.0,-6.0,125,1.0,0
160,118.5,-5.5,125,42.25,0
150,113.5,-5.0,125,132.25,0
140,109.0,-4.5,125,256.0,0
130,105.0,-4.0,125,400.0,0
120,101.5,-3.5,125,552.25,0
110,98.5,-3.0,125,702.25,0
100,96.0,-2.5,125,841.0,0
90,94.0,-2.0,125,961.0,0
80,92.5,-1.5,125,1056.25,0
70,91.5,-1.0,125,1122.25,0
60,91.0,-0.5,125,1156.0,0
50,91.0,0.0,125,1156.0,0
40,91.5,0.5,125,1122.25,0
30,92.5,1.0,125,1056.25,0
20,94.0,1.5,125,961.0,0
350,200,0,103,9409,0
340,200.5,0.5,103,9506.25,0
330,201.5,1.0,103,9702.25,0
320,203.0,1.5,103,10000.0,0
310,205.0,2.0,103,10404.0,0
300,207.5,2.5,103,10920.25,0
290,210.5,3.0,103,11556.25,0
280,214.0,3.5,103,12321.0,1
270,206.5,-7.5,103,10712.25,0
260,199.5,-7.0,103,9312.25,0
250,193.0,-6.5,103,8100.0,0
240,187.0,-6.0,103,7056.0,0
230,181.5,-5.5,103,6162.25,1
220,174.0,-7.5,103,5041.0,0
210,167.0,-7.0,103,4096.0,0
200,160.5,-6.5,103,3306.25,0
190,154.5,-6.0,103,2652.25,0
180,149.0,-5.5,103,2116.0,0
170,144.0,-5.0,103,1681.0,0
160,139.5,-4.5,103,1332.25,0
150,135.5,-4.0,103,1056.25,0
140,132.0,-3.5,103,841.0,0
130,129.0,-3.0,103,676.0,0
120,126.5,-2.5,103,552.25,0
110,124.5,-2.0,103,462.25,0
100,123.0,-1.5,103,400.0,0
90,122.0,-1.0,103,361.0,0
80,121.5,-0.5,103,342.25,0
70,121.5,0.0,103,342.25,0
60,122.0,0.5,103,361.0,0
50,123.0,1.0,103,400.0,0
40,124.5,1.5,103,462.25,0
30,126.5,2.0,103,552.25,0
20,129.0,2.5,103,676.0,0
10,132.0,3.0,103,841.0,0
0,135.5,3.5,103,1056.25,1
-10,128.0,-7.5,103,625.0,0
-20,121.0,-7.0,103,324.0,0
-30,114.5,-6.5,103,132.25,0
-40,108.5,-6.0,103,30.25,1
160,101.0,-7.5,105,16.0,0
150,94.0,-7.0,105,121.0,0
140,87.5,-6.5,105,306.25,0
130,81.5,-6.0,105,552.25,0
120,76.0,-5.5,105,841.0,0
110,71.0,-5.0,105,1156.0,0
100,66.5,-4.5,105,1482.25,0
90,62.5,-4.0,105,1806.25,0
80,59.0,-3.5,105,2116.0,0
70,56.0,-3.0,105,2401.0,1
60,48.5,-7.5,105,3192.25,0
50,41.5,-7.0,105,4032.25,0
40,35.0,-6.5,105,4900.0,1
30,27.5,-7.5,105,6006.25,0
20,20.5,-7.0,105,7140.25,0
350,200,0,145,3025,0
340,200.5,0.5,145,3080.25,0
330,201.5,1.0,145,3192.25,0
320,203.0,1.5,145,3364.0,0
310,205.0,2.0,145,3600.0,0
300,207.5,2.5,145,3906.25,0
290,210.5,3.0,145,4290.25,0
280,214.0,3.5,145,4761.0,0
270,218.0,4.0,145,5329.0,0
260,222.5,4.5,145,6006.25,0
250,227.5,5.0,145,6806.25,0
